Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

01:18:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:23:13 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:14 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:15 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:16 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:17 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:18 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:19 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:20 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:21 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:22 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:23 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:24 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:25 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:26 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:27 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:28 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:29 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:30 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:31 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:32 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:33 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:34 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:35 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
01:23:36 PM     0        37    0.00    0.00    0.00    0.00    0.00     4  ksoftirqd/4
